date,Dealer_buy,Dealer_sell,MarginPurchaseBuy,MarginPurchaseSell,ShortSaleBuy,ShortSaleSell,spread,close
2013-03-21,-0.0493115092899554,-0.2363192987296724,0.04448980230697147,0.158083075926121,-0.46435612992177494,0.16228247554232855,0.17125824886758678,-0.41781429399803033
2013-04-12,-0.09696269671800141,0.3412132857878032,-0.007993470244567723,-0.04312159121774489,-0.1314356735669717,0.4473548841591214,-0.14783987131300846,0.06790362888742785
2013-05-03,0.6166450396725576,0.12783732006491366,-0.03806790301791682,0.0325048628958577,-0.17163650837128772,-0.23580869113754835,0.5260363112973552,0.07001785524094711
2013-05-23,0.11016335924113857,-0.09893720555196184,0.10827492866585357,0.05830068661460891,0.5960762370287485,0.1413709992868773,0.32857951489030074,0.18117836331451817
2013-06-13,-0.3916851807495042,-0.02500341318260907,0.14294752320281018,0.1020021805610405,0.3055644839914222,-0.003708425676672511,0.19883467217696538,-0.1659904572449446
2013-07-03,-0.03204608822036449,-0.24527420549578222,0.4800005291025808,-0.2943009405170328,-0.11999908694193961,0.14048782026573092,0.16399587599800874,1.0605303476351615
2013-07-23,-0.5896239574539306,-0.09659405299420995,-0.2465862484288494,-0.1670849662095612,0.7589601756691828,-0.14546456504735755,0.20564587754620117,-0.5063205242719546
2013-08-12,0.5456656606677239,-0.30133402187753705,-0.3113600487942722,0.31442462210572864,0.1976464433368576,-0.864245897122847,0.8222491470255697,0.1322180016365897
2013-09-02,0.08655731006569956,0.2827875912939603,0.07150193982907517,-0.23210788057776027,-0.4599625303528306,0.038812727452621126,-0.10866297074376002,-0.14864048433296181
2013-09-23,-0.2788488706963458,0.08834130372923377,-0.2919874227293057,-0.2904127504526426,0.0217827523959512,-0.013128116809013463,-0.48440920716432345,-0.33915808730297237
2013-10-14,-0.26157510833893655,-0.03255081095415116,-0.19871078403356882,-0.2532858697778152,-0.1169388399405433,-0.46050186028780815,-0.28598909510907555,-0.34843587717216845
2013-11-01,0.007198369957381469,-0.07828672891486825,-0.20537824796530632,-0.07652077430485549,-0.0960022058516532,0.5097817788955121,-0.31374567898275996,0.10600291792574373
2013-11-21,-0.6255391039429353,0.16373883505916656,0.27412715196910376,-0.41504556402404824,0.5616802543513907,-0.08209406873306097,-0.37438847462486463,0.6180671763803678
2013-12-11,-0.12237196946812129,-0.1593105941297167,0.2571599948715296,0.01517822993202661,-0.0444543833469661,0.2422637114449605,-0.34204868784014564,-0.5664008948593887
