,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.22390049497462636,0.45824451089542684,0.45598599994718025,0.5328356145778574,0.33006720946964097,0.32932500402846,0.329130782344772
