,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.24957046202423458,0.3551087011955045,0.34294064251388745,0.344626230364679,0.34878393515754563,0.34374751544489857,0.34357116021781786
