,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.1023480032339371,0.3511423382529562,0.27991955723093503,0.2952500821534361,0.3446604106535576,0.32155523684631093,0.32691155478789774
