,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.18694548563381524,0.3493291133745988,0.330936861355932,0.33441648035330007,0.3490453347792564,0.33114476552155886,0.33557052359180684
