,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.17647972980167181,0.3503544913546484,0.3079496393902994,0.31604510334153146,0.35008368534154877,0.32535077260979045,0.3302782304969769
