,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.40922146843489343,0.33285947835283,0.3094377124130401,0.31220444067131475,0.3373790682818679,0.3310267074110147,0.32988008318109724
