,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2879666462905919,0.3705935144812145,0.29845523737829066,0.308203967898937,0.37059304154483946,0.343453420306359,0.3474347319958594
