,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2934831637081683,149.81712194780826,250.7435163175383,0.6598379939031587,0.3638316493187307,0.3257812245340035,0.3295664546747281
