,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.10689066953010022,0.3249093508372646,0.3216631321620037,0.32443481631227106,0.32434128433771453,0.34437120460222626,0.3405357354041747
