,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2777997874734918,0.3779167392095124,0.3303681809197282,0.33921321281334244,0.37734288185807935,0.34972673255672176,0.3545518011681992
