,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.334100708527438,0.35796632477470286,0.2921652769309507,0.3037028663143773,0.3612448169038059,0.32308547791663594,0.32768794093517345
