,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.21075150736837725,0.47925275442362214,1.3080633300889,1.1106878435770504,0.3345590466581879,0.33087681328940394,0.3321627601717881
