,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.11351584985782642,0.3423217932774854,0.34737077618225415,0.34389632597633574,0.3430108598080072,0.3483133675402448,0.34668545940460394
