,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.13635383180004826,0.3317747753308687,0.33034256835415315,0.32844447347496897,0.33231108102448376,0.3225082059799776,0.32281367208171186
