,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.23642016897720522,0.37582629478558205,0.34719918396890076,0.35186477873865296,0.36593412720794966,0.34526305893654274,0.34730935017443787
