,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.21539493819799158,0.3525392509641958,0.3240819064708097,0.32870857906677986,0.35036091066063973,0.3214343580445319,0.3253815331405836
