,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.22688570354985504,0.3441146202158639,0.21796141249276543,0.2462482117301297,0.3278215608756814,0.3162861251121254,0.318886815936914
