,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2557539284892228,0.3910060452489772,0.30390252003743956,0.32074087076217306,0.3821823546511519,0.354535577252471,0.3595800974795416
