,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2735684625931741,0.489433434172359,0.48463694283986836,0.4824740287366011,0.34547920404903887,0.33276051860700157,0.33465475608713857
