,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.30776931758507947,0.3535374316747308,0.33555540254895266,0.3392577593659465,0.35240202308532453,0.3282000856372157,0.3330661386058257
