,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.35046658673405445,0.354291515335406,0.25769314397261706,0.2755234336684071,0.3443237863979155,0.340565111199304,0.34015027550420907
