,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.2601462050312987,0.5341756293342738,0.6191296228720055,0.525521947107041,0.3499803810775775,0.3227624183705013,0.3266420357097959
