,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.24557191756839003,0.48123315855066967,0.6384130607763907,0.6241103697204328,0.3665039733310735,0.3407661952351576,0.34772088246227034
