,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.1284935610757994,0.34454687799698747,0.2974352497912507,0.3051412299462688,0.33602489123041845,0.3456914583121147,0.3431799620871494
