,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.18553442664621583,0.3313005378414908,0.3128840600998551,0.31526321406051344,0.3306792525043725,0.317479107211572,0.319738413237717
