,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.13282568138467987,0.305781378740662,0.3024125061492462,0.30123463059907984,0.2946921491573626,0.31158461155963335,0.30649919343577786
