,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.18731066838129454,0.44238393800908815,0.7297532985808401,0.6483417047744319,0.3258916672805867,0.29626556394648074,0.3004257425683834
