,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.22045087701253954,0.3398863561671217,0.29298793393903616,0.3011361146480613,0.3261704215608074,0.31641148779786565,0.31855908184978154
