,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.051348324470759626,0.38835791462131747,1.096937151256997,1.4265862569236658,0.32853366356726954,0.2918328770094556,0.29600099096322374
