,mean,VARMA RMSE (test),VARMA RMSE (train),VARMA RMSE,ARIMA RMSE (test),ARIMA RMSE (train),ARIMA RMSE
0,0.23269427168983936,0.326446108653603,0.28558978575988797,0.29075528157931096,0.322308908334533,0.3161981184841158,0.31656567527108875
